real_timestamp,TXspot,R1,I1,R2,I2,R3,I3,R4,I4,R5,I5,R6,I6,R7,I7,R8,I8,R9,I9,R10,I10,R11,I11,R12,I12,R13,I13,R14,I14,R15,I15,R16,I16,R17,I17,R18,I18,R19,I19,R20,I20,R21,I21,R22,I22,R23,I23,R24,I24,R25,I25,R26,I26,R27,I27,R28,I28,R29,I29,R30,I30,R31,I31,R32,I32,R33,I33,R34,I34,R35,I35,R36,I36,R37,I37,R38,I38,R39,I39,R40,I40,R41,I41,R42,I42,R43,I43,R44,I44,R45,I45,R46,I46,R47,I47,R48,I48,R49,I49,R50,I50,R51,I51,R52,I52,R53,I53,R54,I54,R55,I55,R56,I56,R57,I57,R58,I58,R59,I59,R60,I60,R61,I61,R62,I62,R63,I63,R64,I64
2.57181,3,84,-64,4,0,0,0,0,0,0,0,0,0,-14,8,-14,8,-14,8,-14,8,-13,7,-13,6,-13,6,-12,5,-12,5,-12,5,-12,5,-11,4,-11,4,-10,4,-10,3,-10,4,-9,3,-8,3,-8,3,-8,2,-7,2,-7,2,-6,2,-6,2,-6,2,-6,2,0,0,-6,2,-5,2,-5,2,-5,2,-5,2,-5,1,-5,2,-5,1,-5,2,-5,2,-5,2,-5,2,-5,2,-5,2,-5,2,-5,3,-5,3,-5,3,-5,3,-5,3,-5,4,-5,4,-5,4,-5,4,-5,4,-4,5,0,0,0,0,0,0,0,0,0,0
2.57912,3,84,-64,4,0,0,0,0,0,0,0,0,0,-10,-15,-10,-15,-9,-15,-9,-15,-8,-14,-9,-14,-8,-14,-8,-13,-7,-13,-6,-12,-7,-13,-6,-12,-6,-11,-5,-11,-5,-10,-6,-10,-5,-9,-5,-8,-4,-8,-4,-8,-4,-7,-4,-7,-4,-7,-4,-7,-4,-6,-4,-6,0,0,-4,-5,-3,-5,-3,-6,-3,-5,-3,-5,-3,-6,-3,-5,-3,-5,-3,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-5,-5,-5,-5,-5,-5,-6,-4,-6,-5,-6,-5,-6,-4,-7,-5,-7,-4,-7,-3,0,0,0,0,0,0,0,0,0,0
2.60095,3,84,-64,4,0,0,0,0,0,0,0,0,0,-12,10,-12,10,-12,11,-12,10,-12,9,-11,9,-11,8,-11,8,-10,7,-10,7,-10,7,-10,7,-9,6,-9,7,-8,6,-8,6,-7,5,-7,4,-7,5,-6,4,-6,4,-6,4,-6,3,-5,4,-5,4,-5,3,0,0,-5,3,-4,3,-4,3,-4,3,-4,3,-4,3,-5,3,-4,3,-5,3,-4,3,-4,4,-3,3,-4,3,-3,4,-3,4,-3,4,-3,4,-3,4,-3,5,-3,5,-3,4,-3,4,-2,5,-1,4,-2,4,-3,5,0,0,0,0,0,0,0,0,0,0
2.60697,3,84,-64,4,0,0,0,0,0,0,0,0,0,-2,19,-2,19,-4,18,-3,18,-3,17,-3,17,-3,16,-4,16,-3,15,-3,14,-2,14,-3,13,-3,12,-3,12,-3,11,-2,11,-2,10,-2,10,-2,9,-2,8,-2,8,-2,8,-2,7,-1,7,-1,6,-1,6,0,0,-1,6,-2,6,-1,6,-1,5,-1,5,-1,5,-1,5,-1,5,-1,5,-1,5,0,5,-1,5,-1,6,0,6,0,6,0,6,0,6,1,6,1,6,1,6,2,6,2,6,2,6,3,6,4,5,4,6,0,0,0,0,0,0,0,0,0,0
2.62412,3,84,-64,4,0,0,0,0,0,0,0,0,0,2,16,1,16,1,17,1,16,0,15,1,15,0,14,0,13,0,13,-1,13,0,13,0,12,0,11,0,11,-1,10,0,10,0,9,0,8,0,8,-1,7,-1,7,0,7,-1,6,0,6,0,6,0,5,0,0,0,5,0,5,0,5,0,4,0,4,0,5,0,5,0,5,1,4,0,5,0,4,0,5,1,4,1,5,1,5,2,5,2,5,2,5,2,5,2,5,3,5,3,5,3,5,4,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0
2.6342,3,84,-64,4,0,0,0,0,0,0,0,0,0,-17,8,-16,7,-17,8,-17,8,-16,7,-16,6,-15,6,-15,5,-14,5,-14,5,-13,5,-13,4,-13,4,-12,4,-11,3,-11,3,-10,3,-9,3,-9,3,-9,3,-8,3,-8,2,-7,2,-7,2,-7,2,-7,2,0,0,-6,1,-6,2,-6,2,-5,2,-6,2,-5,2,-6,3,-5,1,-5,3,-5,3,-6,2,-5,3,-5,2,-5,3,-5,3,-5,4,-5,3,-5,4,-5,4,-5,4,-5,5,-5,5,-5,5,-4,6,-5,6,-4,7,0,0,0,0,0,0,0,0,0,0
2.64342,3,84,-64,4,0,0,0,0,0,0,0,0,0,15,-2,15,-1,14,-1,14,-1,14,-1,13,-1,13,0,12,0,12,0,11,0,11,0,11,1,10,0,10,0,9,0,9,0,8,0,7,0,7,0,7,0,6,0,6,0,5,0,5,-1,6,0,5,0,0,0,5,0,5,0,4,-1,4,-1,4,0,4,0,4,0,4,0,5,0,4,-1,4,-1,4,-1,4,-1,5,-1,5,-1,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-3,5,-4,5,-4,5,-4,0,0,0,0,0,0,0,0,0,0
2.6599,3,84,-64,4,0,0,0,0,0,0,0,0,0,3,-15,4,-15,4,-15,4,-15,4,-14,4,-14,4,-13,4,-12,4,-12,4,-11,4,-12,4,-11,4,-10,3,-10,3,-9,3,-9,3,-9,3,-8,3,-8,2,-7,2,-7,2,-7,2,-6,2,-6,2,-7,1,-6,0,0,1,-5,1,-6,1,-6,1,-5,1,-5,1,-6,1,-6,1,-6,1,-5,0,-5,0,-6,0,-5,0,-6,0,-6,0,-6,0,-6,0,-6,-1,-6,-1,-6,-1,-6,-1,-6,-2,-7,-2,-7,-3,-7,-3,-7,-3,-7,0,0,0,0,0,0,0,0,0,0
2.67425,3,84,-64,4,0,0,0,0,0,0,0,0,0,12,11,12,11,11,12,11,12,10,12,10,11,9,11,9,10,8,10,7,10,8,10,7,9,6,9,6,9,6,8,6,8,5,7,5,7,4,6,5,6,4,6,4,6,4,5,4,5,4,5,4,5,0,0,4,4,3,4,3,4,3,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,5,3,5,3,5,3,5,3,6,3,6,3,6,2,7,2,7,2,7,1,0,0,0,0,0,0,0,0,0,0
2.68769,3,84,-64,4,0,0,0,0,0,0,0,0,0,-3,13,-3,13,-3,13,-4,13,-4,12,-4,12,-4,10,-4,10,-4,9,-3,10,-3,9,-4,9,-3,9,-3,8,-4,8,-3,7,-3,7,-3,6,-3,6,-3,6,-3,6,-3,5,-2,4,-2,5,-2,5,-2,4,0,0,-2,4,-2,4,-2,4,-2,4,-2,4,-2,4,-2,4,-2,4,-2,4,-2,4,-2,4,-1,4,-2,4,-2,4,-1,4,-1,5,-1,5,-1,5,-1,5,-1,5,-1,5,0,5,0,5,1,5,1,6,1,5,0,0,0,0,0,0,0,0,0,0
2.707,3,84,-64,4,0,0,0,0,0,0,0,0,0,10,11,9,11,9,12,8,12,8,11,8,11,8,11,7,11,7,10,6,10,6,10,6,10,5,9,5,9,5,8,5,8,5,7,4,7,4,7,4,6,3,6,3,6,3,6,3,5,3,5,3,5,0,0,3,4,3,4,3,4,3,4,2,4,2,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,5,3,5,3,5,3,6,2,6,2,6,2,0,0,0,0,0,0,0,0,0,0
2.72956,3,84,-64,4,0,0,0,0,0,0,0,0,0,-17,-2,-17,-3,-17,-2,-17,-3,-16,-3,-16,-4,-15,-4,-15,-4,-14,-5,-13,-4,-14,-4,-13,-4,-12,-3,-12,-3,-11,-4,-11,-3,-11,-3,-9,-3,-9,-3,-9,-3,-8,-3,-8,-3,-7,-3,-8,-2,-7,-2,-8,-2,0,0,-7,-2,-7,-1,-6,-2,-6,-1,-6,-2,-7,-2,-6,-2,-6,-2,-7,-2,-7,-1,-7,-1,-6,-1,-6,-1,-7,-1,-7,-1,-7,0,-7,0,-7,0,-7,0,-7,0,-7,0,-7,1,-7,1,-7,2,-8,2,-7,3,0,0,0,0,0,0,0,0,0,0
2.73886,3,84,-64,4,0,0,0,0,0,0,0,0,0,-6,-17,-6,-16,-6,-17,-4,-15,-5,-16,-5,-15,-4,-15,-3,-15,-3,-14,-3,-14,-2,-13,-3,-14,-3,-13,-2,-12,-2,-11,-3,-11,-3,-10,-3,-10,-2,-9,-1,-9,-1,-9,-2,-8,-2,-8,-2,-8,-2,-8,-2,-7,0,0,-2,-7,-2,-6,-2,-7,-2,-7,-2,-6,-2,-7,-1,-7,-2,-5,-2,-8,-2,-7,-2,-6,-2,-6,-3,-6,-3,-6,-3,-7,-4,-6,-3,-6,-4,-6,-4,-7,-4,-6,-5,-6,-5,-6,-5,-6,-6,-5,-6,-6,-6,-5,0,0,0,0,0,0,0,0,0,0
2.75937,3,84,-64,4,0,0,0,0,0,0,0,0,0,-12,12,-12,12,-12,11,-12,11,-11,11,-12,9,-11,9,-11,8,-11,8,-11,8,-10,7,-10,7,-10,7,-10,7,-9,6,-8,6,-8,5,-8,5,-7,5,-7,5,-7,4,-7,4,-6,4,-6,4,-6,4,-6,3,0,0,-5,3,-5,3,-5,3,-5,3,-5,3,-5,3,-5,3,-5,3,-5,3,-5,3,-5,4,-4,4,-4,4,-4,4,-4,4,-4,5,-4,5,-4,5,-4,5,-4,5,-3,5,-3,5,-3,5,-2,6,-2,6,-2,6,0,0,0,0,0,0,0,0,0,0
2.76782,3,84,-64,4,0,0,0,0,0,0,0,0,0,16,8,14,8,15,7,14,7,14,8,14,8,12,8,11,8,12,8,11,7,11,6,10,7,10,6,9,6,9,6,8,6,8,5,8,5,8,5,6,4,6,4,6,4,5,3,5,4,5,4,5,3,0,0,5,3,4,2,4,2,5,2,5,3,5,3,5,3,5,2,3,1,5,1,6,1,6,2,4,1,5,2,6,1,6,0,6,1,6,0,6,0,6,0,6,0,6,0,7,-1,6,-1,7,-2,7,-2,0,0,0,0,0,0,0,0,0,0
2.77477,3,84,-64,4,0,0,0,0,0,0,0,0,0,-18,3,-18,3,-17,3,-17,3,-16,2,-16,2,-16,1,-15,1,-15,0,-14,1,-14,0,-14,0,-13,1,-12,0,-12,0,-11,0,-11,0,-10,0,-9,0,-9,0,-9,0,-8,0,-8,0,-8,0,-7,0,-7,0,0,0,-7,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,1,-6,1,-6,1,-6,1,-6,1,-6,1,-6,1,-6,2,-6,2,-6,2,-6,2,-6,3,-6,3,-6,3,-6,4,-6,4,-6,4,-6,5,0,0,0,0,0,0,0,0,0,0
2.78568,3,84,-64,4,0,0,0,0,0,0,0,0,0,-10,8,-10,8,-11,9,-11,8,-11,8,-10,7,-10,7,-10,6,-9,6,-9,6,-8,5,-9,5,-9,5,-8,4,-8,4,-7,5,-6,4,-6,4,-6,4,-6,3,-5,3,-5,3,-5,2,-4,3,-5,2,-4,2,0,0,-4,2,-4,3,-3,2,-4,3,-3,3,-4,3,-3,2,-4,3,-3,2,-3,3,-3,3,-3,3,-3,3,-3,3,-3,4,-3,4,-3,4,-3,4,-2,4,-3,4,-2,4,-2,5,-2,5,-2,5,-2,5,-1,5,0,0,0,0,0,0,0,0,0,0
2.79798,3,84,-64,4,0,0,0,0,0,0,0,0,0,3,-12,3,-12,3,-12,3,-12,3,-12,3,-10,3,-10,3,-10,3,-9,4,-10,3,-9,3,-9,3,-8,3,-7,3,-7,2,-7,2,-6,2,-6,2,-6,2,-6,2,-6,2,-6,1,-5,1,-5,1,-5,1,-4,0,0,1,-4,1,-4,0,-4,1,-4,1,-4,1,-4,0,-4,1,-4,0,-4,1,-5,0,-5,0,-5,0,-5,0,-5,0,-5,0,-5,0,-5,0,-5,-1,-5,-1,-5,-1,-5,-1,-6,-2,-6,-2,-6,-2,-6,-2,-6,0,0,0,0,0,0,0,0,0,0
2.81014,3,84,-64,4,0,0,0,0,0,0,0,0,0,-6,-13,-5,-14,-5,-13,-5,-13,-4,-13,-5,-13,-4,-12,-4,-12,-3,-11,-3,-11,-3,-11,-3,-11,-3,-10,-2,-9,-2,-9,-4,-8,-3,-8,-2,-7,-2,-8,-2,-7,-2,-7,-2,-7,-2,-6,-2,-6,-2,-6,-3,-5,0,0,-2,-5,-3,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-4,-2,-5,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-4,-5,-3,-5,-4,-5,-4,-5,-4,-5,-4,-5,-5,-5,-5,-5,-5,-4,-5,-4,-6,-4,0,0,0,0,0,0,0,0,0,0
2.81751,3,84,-64,4,0,0,0,0,0,0,0,0,0,10,7,9,7,10,6,9,7,9,6,8,6,9,7,7,6,7,6,6,6,7,6,6,6,6,6,6,5,5,5,5,5,5,5,4,3,4,3,4,4,3,3,4,3,3,3,4,3,3,3,3,3,0,0,3,2,3,2,3,2,3,2,3,2,3,2,3,2,4,1,3,3,2,2,3,1,3,2,4,2,4,2,4,1,4,1,4,1,4,1,4,2,4,1,5,1,4,1,6,1,5,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2.82958,3,84,-64,4,0,0,0,0,0,0,0,0,0,-17,3,-16,3,-17,3,-16,3,-16,2,-15,2,-15,1,-14,1,-14,1,-14,1,-14,1,-13,0,-12,1,-12,1,-11,1,-11,1,-9,1,-10,1,-9,1,-9,1,-9,1,-8,1,-8,1,-8,0,-7,1,-7,1,0,0,-7,1,-7,1,-6,1,-6,1,-6,1,-7,1,-6,1,-6,1,-7,0,-7,0,-6,1,-6,2,-6,2,-6,2,-7,3,-6,2,-7,3,-7,3,-6,3,-6,3,-7,4,-6,4,-6,4,-6,5,-6,5,-5,5,0,0,0,0,0,0,0,0,0,0
2.83554,3,84,-64,4,0,0,0,0,0,0,0,0,0,13,9,13,9,12,10,12,10,12,10,11,9,11,9,10,9,10,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,0,0,4,4,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,4,3,5,3,5,3,5,3,5,3,5,3,5,3,6,2,6,2,6,2,6,2,6,2,6,2,7,2,7,1,7,1,0,0,0,0,0,0,0,0,0,0
2.84513,3,84,-64,4,0,0,0,0,0,0,0,0,0,12,11,12,11,11,12,11,12,10,11,10,11,9,11,9,10,8,10,8,10,8,10,8,9,7,9,7,9,6,9,6,7,6,7,5,6,5,7,5,6,4,6,5,6,4,5,4,5,4,5,4,5,0,0,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,5,3,5,4,4,3,5,3,5,3,5,3,5,3,5,3,6,2,6,2,6,2,7,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0
2.85268,3,84,-64,4,0,0,0,0,0,0,0,0,0,-16,-17,-15,-16,-14,-17,-13,-17,-14,-17,-13,-16,-12,-15,-11,-16,-12,-15,-10,-15,-11,-13,-10,-13,-9,-12,-9,-12,-9,-12,-9,-11,-8,-10,-7,-9,-7,-9,-7,-10,-6,-9,-7,-8,-6,-8,-7,-6,-6,-7,-6,-6,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-5,-5,-6,-6,-6,-6,-6,-6,-6,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-8,-4,-8,-4,-8,-4,-8,-4,-9,-4,-9,-3,-9,-3,-9,-3,-9,-2,-9,-1,-9,-1,0,0,0,0,0,0,0,0,0,0
2.86809,3,84,-64,4,0,0,0,0,0,0,0,0,0,-2,-17,-2,-16,-2,-17,-1,-16,-1,-16,-1,-15,-1,-15,0,-14,0,-14,0,-13,-1,-13,0,-13,0,-12,0,-12,0,-11,0,-10,0,-9,0,-9,0,-9,0,-9,0,-8,0,-8,0,-7,0,-8,0,-8,0,-7,0,0,-1,-6,-1,-7,0,-6,-1,-6,0,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-2,-6,-2,-6,-2,-6,-2,-7,-2,-6,-2,-6,-2,-7,-3,-6,-3,-6,-3,-6,-3,-6,-4,-6,-4,-6,-5,-6,-5,-6,-5,-6,0,0,0,0,0,0,0,0,0,0
2.87412,3,84,-64,4,0,0,0,0,0,0,0,0,0,16,2,15,2,15,2,15,3,14,3,15,2,14,3,13,3,13,3,12,3,12,3,11,3,10,3,10,3,9,3,9,2,9,2,8,2,7,2,7,2,6,2,6,2,6,2,6,1,6,1,6,1,0,0,5,1,5,1,5,0,5,0,5,1,5,1,5,1,5,1,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,-1,5,-1,6,-1,6,-1,6,-2,6,-2,6,-2,6,-2,6,-3,6,-3,6,-4,0,0,0,0,0,0,0,0,0,0
2.88564,3,84,-64,4,0,0,0,0,0,0,0,0,0,-6,14,-6,14,-7,15,-7,14,-7,14,-7,12,-7,12,-7,11,-7,11,-7,11,-6,10,-6,10,-6,10,-6,9,-6,8,-5,8,-5,7,-5,7,-4,7,-4,6,-4,6,-4,6,-4,6,-3,6,-3,6,-3,5,0,0,-3,4,-3,5,-2,5,-3,4,-3,5,-3,5,-3,5,-2,4,-3,5,-2,4,-2,5,-2,5,-2,5,-2,5,-2,5,-1,5,-1,6,-1,5,-1,6,-1,6,-1,6,0,6,0,6,1,6,1,6,1,6,0,0,0,0,0,0,0,0,0,0
2.90085,3,84,-64,4,0,0,0,0,0,0,0,0,0,-5,-16,-8,-10,-6,-13,-3,-16,-7,-15,-5,-14,-3,-14,-3,-13,-2,-11,-3,-11,-2,-11,-3,-12,-3,-11,-2,-11,-1,-10,-2,-9,-2,-8,-1,-8,-1,-8,0,-8,0,-8,-1,-7,0,-6,-1,-7,0,-7,0,-7,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-5,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,0,-7,0,-7,0,-7,0,-7,-1,-7,-1,-7,-1,-7,0,0,0,0,0,0,0,0,0,0
2.90712,3,84,-64,4,0,0,0,0,0,0,0,0,0,15,1,15,1,14,1,14,2,13,2,13,2,13,2,12,2,12,3,11,3,11,2,11,3,10,2,9,2,9,2,9,2,8,2,7,2,7,2,7,1,6,1,6,1,6,1,6,1,5,1,5,1,0,0,5,0,5,1,5,1,5,0,5,1,5,1,5,1,4,0,5,0,4,0,5,0,5,0,5,0,6,0,5,0,5,-1,5,-1,6,-1,5,-1,5,-1,6,-1,5,-1,6,-2,5,-2,6,-3,6,-3,0,0,0,0,0,0,0,0,0,0
2.91565,3,84,-64,4,0,0,0,0,0,0,0,0,0,-14,8,-14,8,-14,7,-14,7,-14,7,-13,6,-13,6,-13,5,-12,5,-12,5,-12,4,-11,4,-11,4,-11,4,-10,3,-10,4,-9,3,-9,3,-8,3,-8,3,-7,3,-7,2,-7,2,-7,3,-7,2,-6,2,0,0,-6,2,-6,2,-5,2,-5,2,-6,2,-5,2,-5,2,-5,2,-6,2,-5,3,-5,3,-5,3,-5,3,-5,3,-5,3,-5,3,-5,4,-5,4,-5,4,-5,4,-5,4,-5,5,-4,5,-4,5,-4,5,-4,6,0,0,0,0,0,0,0,0,0,0
2.93278,3,84,-64,4,0,0,0,0,0,0,0,0,0,-14,-12,-14,-12,-13,-12,-13,-12,-12,-12,-12,-12,-11,-11,-10,-12,-10,-11,-10,-11,-10,-11,-9,-10,-8,-10,-8,-9,-8,-9,-8,-9,-8,-8,-7,-8,-6,-7,-6,-7,-6,-7,-6,-7,-6,-6,-6,-6,-5,-6,-5,-5,0,0,-5,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-6,-4,-6,-4,-6,-4,-6,-4,-6,-3,-7,-4,-6,-3,-7,-4,-7,-3,-7,-3,-7,-3,-7,-3,-8,-3,-7,-2,-8,-1,-8,-1,-8,-1,0,0,0,0,0,0,0,0,0,0
2.94772,3,84,-64,4,0,0,0,0,0,0,0,0,0,-9,-13,-9,-13,-8,-13,-8,-14,-7,-13,-7,-13,-7,-12,-6,-12,-6,-12,-5,-11,-6,-11,-6,-11,-5,-10,-5,-10,-5,-9,-5,-9,-5,-8,-4,-8,-4,-8,-4,-7,-3,-7,-3,-7,-3,-6,-4,-6,-3,-6,-4,-6,0,0,-4,-5,-3,-5,-4,-5,-3,-4,-4,-5,-3,-5,-3,-5,-3,-5,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-5,-5,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-6,-3,-6,-3,-6,-3,-6,-2,-6,-2,0,0,0,0,0,0,0,0,0,0
2.95734,3,84,-64,4,0,0,0,0,0,0,0,0,0,-2,-15,-2,-15,-1,-15,-1,-15,-1,-15,-1,-14,0,-13,0,-13,0,-13,0,-12,0,-12,0,-11,0,-11,0,-10,0,-10,0,-9,-1,-9,0,-8,-1,-8,0,-8,0,-7,0,-7,0,-7,0,-7,0,-6,0,-6,0,0,-1,-6,-1,-6,-1,-6,-1,-5,-1,-5,-1,-6,-1,-5,-1,-6,-1,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-6,-3,-6,-3,-5,-3,-5,-3,-5,-3,-5,-4,-5,-4,-5,-4,-5,-5,-5,-5,-5,0,0,0,0,0,0,0,0,0,0
2.96593,3,84,-64,4,0,0,0,0,0,0,0,0,0,-3,14,-3,14,-3,14,-3,14,-4,13,-3,12,-3,12,-4,11,-3,10,-4,11,-4,10,-4,10,-4,9,-3,9,-3,8,-3,8,-3,8,-3,7,-3,7,-2,6,-3,6,-2,6,-2,6,-2,6,-2,5,-2,5,0,0,-2,5,-1,5,-1,5,-1,4,-2,5,-1,4,-1,4,-2,4,-1,3,0,4,-1,5,-1,5,-1,4,-1,5,-1,5,0,5,0,6,0,5,0,5,0,5,0,5,1,6,1,5,1,5,1,5,2,5,0,0,0,0,0,0,0,0,0,0
2.97795,3,84,-64,4,0,0,0,0,0,0,0,0,0,-15,-9,-14,-10,-14,-10,-13,-10,-12,-10,-13,-10,-12,-9,-11,-9,-11,-9,-10,-9,-11,-9,-10,-9,-10,-8,-9,-8,-8,-8,-9,-7,-8,-7,-8,-6,-7,-6,-7,-6,-7,-6,-6,-6,-6,-5,-6,-5,-6,-4,-6,-4,0,0,-6,-4,-6,-4,-6,-4,-6,-3,-6,-4,-6,-4,-6,-3,-6,-4,-5,-3,-5,-3,-6,-3,-6,-2,-6,-3,-6,-3,-6,-2,-7,-2,-6,-3,-7,-2,-7,-2,-7,-1,-7,-1,-7,-1,-7,-1,-8,0,-8,0,-8,1,0,0,0,0,0,0,0,0,0,0
2.98421,3,84,-64,4,0,0,0,0,0,0,0,0,0,0,16,0,15,-1,16,-1,16,-1,15,-1,14,-2,14,-2,13,-2,13,-2,12,-1,12,-2,12,-2,12,-2,11,-2,10,-1,10,-1,9,-2,8,-2,9,-2,8,-2,8,-1,7,-2,7,-1,7,-1,7,-1,7,0,0,-1,6,0,6,-1,6,-1,5,-1,6,-1,6,-1,6,-1,5,0,5,0,5,0,6,0,6,0,6,0,6,1,6,0,6,1,6,1,6,1,6,1,6,2,6,2,6,2,6,3,6,3,6,4,6,0,0,0,0,0,0,0,0,0,0
2.99166,3,84,-64,4,0,0,0,0,0,0,0,0,0,-15,4,-15,3,-15,3,-15,3,-14,3,-14,2,-13,2,-13,2,-12,2,-12,2,-12,1,-12,1,-11,1,-10,2,-10,1,-10,1,-9,1,-9,1,-8,1,-8,1,-8,1,-7,1,-7,1,-7,1,-7,1,-7,1,0,0,-6,1,-6,1,-6,1,-6,1,-6,1,-6,1,-6,1,-6,1,-5,1,-6,2,-6,2,-6,2,-6,2,-6,2,-6,2,-6,2,-5,2,-5,2,-6,3,-6,3,-5,4,-5,3,-5,4,-5,5,-5,4,-4,5,0,0,0,0,0,0,0,0,0,0
3.00988,3,84,-64,4,0,0,0,0,0,0,0,0,0,-13,-9,-14,-9,-13,-9,-13,-10,-12,-9,-12,-10,-11,-10,-11,-9,-10,-9,-9,-9,-10,-9,-10,-8,-9,-8,-9,-8,-8,-8,-8,-7,-8,-7,-7,-6,-7,-6,-6,-6,-6,-6,-6,-6,-6,-5,-6,-5,-6,-5,-5,-5,0,0,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-3,-5,-3,-5,-3,-5,-3,-6,-3,-5,-3,-6,-3,-6,-3,-6,-3,-6,-2,-6,-2,-6,-2,-7,-2,-7,-1,-7,-1,-7,-1,-7,0,0,0,0,0,0,0,0,0,0,0
3.01648,3,84,-64,4,0,0,0,0,0,0,0,0,0,-10,-15,-10,-15,-9,-15,-9,-16,-8,-15,-8,-15,-7,-14,-7,-14,-6,-13,-6,-13,-7,-13,-6,-12,-6,-12,-5,-11,-5,-11,-5,-10,-5,-10,-4,-9,-4,-9,-4,-9,-4,-8,-4,-8,-3,-7,-4,-7,-4,-7,-4,-7,0,0,-4,-6,-3,-6,-3,-6,-3,-5,-3,-6,-3,-6,-3,-6,-3,-6,-4,-5,-4,-5,-4,-5,-4,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,-5,-5,-6,-5,-6,-4,-6,-4,-6,-4,-6,-4,-7,-3,-7,-3,-7,-3,0,0,0,0,0,0,0,0,0,0
3.02365,3,84,-64,4,0,0,0,0,0,0,0,0,0,-5,15,-5,15,-6,15,-6,15,-6,14,-6,14,-6,13,-6,12,-6,12,-6,11,-5,11,-5,10,-5,10,-5,10,-5,9,-4,9,-4,8,-4,7,-4,8,-4,7,-4,7,-4,7,-4,6,-3,6,-3,5,-3,6,0,0,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-1,5,-1,5,-1,5,-1,5,-1,5,-1,5,0,6,0,6,0,6,0,6,0,6,0,6,1,6,1,6,2,6,2,6,2,6,0,0,0,0,0,0,0,0,0,0
3.03869,3,84,-64,4,0,0,0,0,0,0,0,0,0,-17,2,-17,1,-17,1,-17,1,-16,0,-16,0,-15,0,-15,-1,-15,-1,-14,-1,-14,-1,-13,0,-12,-1,-12,0,-11,-1,-11,0,-11,-1,-10,0,-9,0,-9,-1,-8,-1,-8,-1,-8,0,-8,0,-7,0,-7,0,0,0,-7,0,-7,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,0,-6,1,-7,1,-6,1,-6,1,-7,1,-6,1,-6,2,-6,2,-7,2,-6,2,-6,3,-6,3,-6,3,-6,3,-6,4,-6,4,-6,5,0,0,0,0,0,0,0,0,0,0
3.04459,3,84,-64,4,0,0,0,0,0,0,0,0,0,-1,-17,-1,-17,0,-17,0,-16,1,-16,1,-15,1,-14,1,-14,1,-14,1,-13,1,-12,1,-12,1,-12,1,-12,1,-11,1,-10,1,-10,1,-9,0,-9,1,-9,0,-8,0,-8,1,-7,1,-7,0,-8,0,-7,0,0,0,-7,0,-6,0,-6,0,-6,0,-6,0,-6,-1,-6,-1,-6,0,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-7,-2,-6,-2,-7,-2,-6,-2,-7,-2,-6,-3,-7,-3,-7,-3,-7,-3,-7,-4,-7,-4,-6,-4,-6,0,0,0,0,0,0,0,0,0,0
